GRABLOX  2.1 generated gravity data file
 
     5335  1  2  3  6  0
 
# columns: x, y, h, g comp, g base, g meas
 
   1354.699        60.29800       -.1000000         1.816013        17.59065        60.46709    
   1372.945        60.29800       -.1000000         1.937524        17.32436        56.12059    
   1391.190        60.29800       -.1000000         1.377252        17.05807        66.33994    
   1409.435        60.29800       -.1000000        -5.841002        16.79179        50.03485    
   1427.680        60.29800       -.1000000        -13.95553        16.52551        38.20792    
   1445.925        60.29800       -.1000000        -15.23925        16.25924        42.20598    
   1464.170        60.29800       -.1000000        -12.82633        15.99296        47.19810    
   1482.415        60.29800       -.1000000        -10.06309        15.72668        45.06471    
   1500.660        60.29800       -.1000000        -6.748047        15.46040        52.07530    
   1518.905        60.29800       -.1000000        -5.661720        15.19412        51.44290    
   1537.151        60.29800       -.1000000        -6.281516        14.92782        53.78790    
   1555.396        60.29800       -.1000000        -7.531922        14.66155        53.72446    
   1573.641        60.29800       -.1000000        -8.243583        14.39527        51.06786    
   1591.886        60.29800       -.1000000        -8.443055        14.12899        49.50637    
   1610.131        60.29800       -.1000000        -6.606917        13.86271        50.84841    
   1628.376        60.29800       -.1000000        -3.215957        13.59643        54.19181    
   1646.621        60.29800       -.1000000        -.9514446        13.33015        59.78969    
   1664.866        60.29800       -.1000000        -2.073717        13.06387        59.86172    
   1683.111        60.29800       -.1000000        -6.221407        12.79759        53.82409    
   1701.357        60.29800       -.1000000        -11.01470        12.53129        46.48057    
   1719.602        60.29800       -.1000000        -15.36351        12.26502        41.07524    
   1737.847        60.29800       -.1000000        -18.97504        11.99874        35.03782    
   1756.092        60.29800       -.1000000        -19.82262        11.73246        35.03751    
   4.564000        78.85200       -.1000000         85.92326        38.37249        127.3364    
   22.81900        78.85200       -.1000000         80.91142        38.10606        142.9035    
   41.07300        78.85200       -.1000000         76.47992        37.83965        122.7174    
   59.32800        78.85200       -.1000000         72.92484        37.57323        137.6690    
   77.58300        78.85200       -.1000000         61.09167        37.30680        99.10978    
   95.83800        78.85200       -.1000000         48.37566        37.04038        92.19007    
   114.0930        78.85200       -.1000000         41.04816        36.77395        107.2089    
   132.3480        78.85200       -.1000000         31.59402        36.50753        99.84671    
   150.6020        78.85200       -.1000000         26.80047        36.24112        80.66611    
   168.8570        78.85200       -.1000000         30.22195        35.97469        85.54110    
   187.1120        78.85200       -.1000000         34.66321        35.70827        85.46386    
   205.3670        78.85200       -.1000000         37.67118        35.44184        105.9190    
   223.6220        78.85200       -.1000000         39.75509        35.17542        101.6606    
   241.8760        78.85200       -.1000000         44.65841        34.90900        152.4404    
   260.1310        78.85200       -.1000000         44.89729        34.64258        138.8678    
   278.3860        78.85200       -.1000000         33.57716        34.37616        101.3953    
   296.6410        78.85200       -.1000000         17.29513        34.10973        71.88827    
