longitude    latitude     depth_km        density_kgm3   
122.66667    -8.33333     0.315           1025.21        
122.75000    -8.33333     0.000           1024.55        
122.75000    -8.33333     0.206           1024.55        
122.83333    -8.33333     0.000           1024.44        
122.83333    -8.33333     0.194           1024.44        
123.00000    -8.33333     0.000           1022.57        
123.00000    -8.33333     0.000           1022.57        
123.08333    -8.33333     0.000           1022.75        
123.08333    -8.33333     0.019           1022.75        
123.33333    -8.33333     0.000           1022.75        
123.33333    -8.33333     0.019           1022.75        
123.41667    -8.33333     0.000           1022.58        
123.41667    -8.33333     0.001           1022.58        
123.75000    -8.33333     0.000           1023.63        
123.75000    -8.33333     0.093           1023.63        
123.83333    -8.33333     0.000           1025.10        
123.83333    -8.33333     0.206           1025.10        
123.91667    -8.33333     0.000           1026.18        
123.91667    -8.33333     0.337           1026.18        
124.00000    -8.33333     0.000           1024.68        
124.00000    -8.33333     0.212           1024.68        
124.08333    -8.33333     0.000           1024.67        
124.08333    -8.33333     0.204           1024.67        
124.16667    -8.33333     0.000           1024.67        
124.16667    -8.33333     0.204           1024.67        
124.83333    -8.33333     0.000           1024.09        
124.83333    -8.33333     0.132           1024.09        
124.91667    -8.33333     0.000           1024.09        
124.91667    -8.33333     0.132           1024.09        
125.00000    -8.33333     0.000           1024.90        
125.00000    -8.33333     0.262           1024.90        
125.08333    -8.33333     0.000           1024.90        
125.08333    -8.33333     0.262           1024.90        
125.16667    -8.33333     0.000           1026.81        
125.16667    -8.33333     0.863           1026.81        
125.25000    -8.33333     0.000           1030.59        
125.25000    -8.33333     1.604           1030.59        
125.33333    -8.33333     0.000           1031.73        
125.33333    -8.33333     1.990           1031.73        
125.41667    -8.33333     0.000           1030.33        
125.41667    -8.33333     1.512           1030.33        
125.50000    -8.33333     0.000           1026.95        
125.50000    -8.33333     0.949           1026.95        
125.58333    -8.33333     0.000           1029.22        
125.58333    -8.33333     1.189           1029.22        
125.66667    -8.33333     0.000           1031.43        
125.66667    -8.33333     1.003           1031.43        
125.66667    -8.33333     2.006           1031.43        
125.75000    -8.33333     0.000           1035.20        
125.75000    -8.33333     1.117           1035.20        
125.75000    -8.33333     2.234           1035.20        
125.75000    -8.33333     3.351           1035.20        
125.83333    -8.33333     0.000           1034.95        
125.83333    -8.33333     1.094           1034.95        
125.83333    -8.33333     2.187           1034.95        
125.83333    -8.33333     3.281           1034.95        
125.91667    -8.33333     0.000           1035.08        
125.91667    -8.33333     1.112           1035.08        
125.91667    -8.33333     2.223           1035.08        
125.91667    -8.33333     3.335           1035.08        
126.00000    -8.33333     0.000           1034.83        
126.00000    -8.33333     1.069           1034.83        
126.00000    -8.33333     2.138           1034.83        
126.00000    -8.33333     3.207           1034.83        
126.08333    -8.33333     0.000           1034.45        
126.08333    -8.33333     1.023           1034.45        
126.08333    -8.33333     2.047           1034.45        
126.08333    -8.33333     3.070           1034.45        
126.16667    -8.33333     0.000           1033.57        
126.16667    -8.33333     1.350           1033.57        
126.16667    -8.33333     2.699           1033.57        
126.25000    -8.33333     0.000           1032.50        
126.25000    -8.33333     1.153           1032.50        
126.25000    -8.33333     2.305           1032.50        
126.33333    -8.33333     0.000           1031.79        
126.33333    -8.33333     1.024           1031.79        
126.33333    -8.33333     2.049           1031.79        
126.41667    -8.33333     0.000           1031.66        
126.41667    -8.33333     1.013           1031.66        
126.41667    -8.33333     2.027           1031.66        
126.50000    -8.33333     0.000           1030.68        
126.50000    -8.33333     1.671           1030.68        
126.58333    -8.33333     0.000           1030.51        
126.58333    -8.33333     1.593           1030.51        
126.66667    -8.33333     0.000           1029.28        
126.66667    -8.33333     1.128           1029.28        
126.75000    -8.33333     0.000           1027.87        
126.75000    -8.33333     0.827           1027.87        
126.83333    -8.33333     0.000           1026.33        
126.83333    -8.33333     0.628           1026.33        
126.91667    -8.33333     0.000           1025.14        
126.91667    -8.33333     0.285           1025.14        
127.00000    -8.33333     0.000           1024.90        
127.00000    -8.33333     0.260           1024.90        
127.08333    -8.33333     0.000           1025.11        
127.08333    -8.33333     0.335           1025.11        
127.16667    -8.33333     0.000           1026.68        
127.16667    -8.33333     0.821           1026.68        
