lon,lat,faa_mGal,depth,KoreksigB,DeltaGB_mGal
127.7917,-2.2083,-73.1031,-3252.36,-223.67040795613698,150.56730795613697
127.875,-2.2083,-98.8807,-3577.94,-246.0611062251967,147.1804062251967
127.9583,-2.2083,-125.3015,-3638.52,-250.22729733380177,124.92579733380177
128.0417,-2.2083,-152.2727,-3723.09,-256.0433221283665,103.77062212836654
128.125,-2.2083,-161.6695,-3852.1,-264.9155623878769,103.24606238787689
128.2083,-2.2083,-163.3032,-3801.78,-261.45496917914454,98.15176917914454
128.2917,-2.2083,-150.4103,-3740.22,-257.2213817799083,106.8110817799083
128.375,-2.2083,-124.9754,-3231.59,-222.24201922510815,97.26661922510816
128.4583,-2.2083,-89.1794,-2838.36,-195.19891375074747,106.01951375074746
128.5417,-2.2083,-44.6849,-2202.77,-151.48829297296112,106.80339297296112
128.625,-2.2083,-23.5267,-1988.29,-136.7381333662656,113.2114333662656
128.7083,-2.2083,-11.6024,-1648.55,-113.3736274693114,101.7712274693114
128.7917,-2.2083,5.1358,-1401.77,-96.40214114079441,101.53794114079442
128.875,-2.2083,8.9098,-1281.1,-88.10345706889984,97.01325706889985
128.9583,-2.2083,24.5379,-1109.72,-76.31735881547071,100.8552588154707
129.0417,-2.2083,38.0955,-843.86,-58.033707971401,96.129207971401
129.125,-2.2083,56.9764,-510.86,-35.132723501848545,92.10912350184854
129.2083,-2.2083,50.7719,-581.98,-40.023768593363776,90.79566859336379
129.2917,-2.2083,40.0231,-924.63,-63.58840021045731,103.61150021045731
129.375,-2.2083,39.3537,-883.55,-60.76325774196117,100.11695774196117
129.4583,-2.2083,41.1159,-686.92,-47.24067342890381,88.35657342890381
129.5417,-2.2083,48.1384,-610.14,-41.96038037313133,90.09878037313132
129.625,-2.2083,46.8196,-606.05,-41.679104017334126,88.49870401733412
129.7083,-2.2083,54.7938,-531.13,-36.52672637031049,91.32052637031049
129.7917,-2.2083,54.8704,-326.37,-22.44502793191542,77.31542793191542
129.875,-2.2083,55.0891,-378.98,-26.06310839120417,81.15220839120417
129.9583,-2.2083,59.0823,-337.08,-23.18157310809832,82.26387310809832
130.0417,-2.2083,63.7347,-220.72,-15.179295171530383,78.91399517153037
130.125,-2.2083,69.3462,-121.8,-8.376396121295762,77.72259612129577
130.2083,-2.2083,81.6044,-78.27,-5.382762926221833,86.98716292622183
130.2917,-2.2083,82.1576,-32.18,-2.213074114805399,84.3706741148054
130.375,-2.2083,57.7144,-84.88,-5.837344029356193,63.55174402935619
130.4583,-2.2083,60.3084,-49.85,-3.428270497919489,63.73667049791949
130.5417,-2.2083,57.0043,-51.4,-3.534866671876865,60.53916667187686
130.625,-2.2083,54.5331,-47.57,-3.271470964614445,57.80457096461444
130.7083,-2.2083,55.6103,-80.73,-5.55194137005096,61.162241370050964
130.7917,-2.2083,60.6015,-76.75,-5.27822990401847,65.87972990401848
130.875,-2.2083,58.7833,-83.84,-5.765821435217051,64.54912143521705
130.9583,-2.2083,55.2204,-85.19,-5.858663264147668,61.07906326414766
131.0417,-2.2083,55.2279,-83.17,-5.71974437937741,60.94764437937741
131.125,-2.2083,50.8264,-81.04,-5.573260604842435,56.39966060484244
131.2083,-2.2083,45.6229,-74.17,-5.1007988531732895,50.72369885317329
131.2917,-2.2083,47.01,-66.1,-4.545811031343595,51.555811031343595
131.375,-2.2083,47.5721,-62.33,-4.2865416275892025,51.8586416275892
131.4583,-2.2083,48.9726,-60.0,-4.126303508027469,53.09890350802747
131.5417,-2.2083,56.5609,-50.33,-3.4612809259837083,60.022180925983704
131.625,-2.2083,62.992,-38.35,-2.637395658880891,65.6293956588809
131.7083,-2.2083,65.7557,-35.95,-2.472343518559792,68.2280435185598
131.7917,-2.2083,61.7715,-41.88,-2.8801598486031734,64.65165984860317
131.875,-2.2083,55.9476,-33.13,-2.278407253682501,58.2260072536825
131.9583,-2.2083,53.149,-24.23,-1.6663388999917597,54.81533889999176
132.0417,-2.2083,50.5649,-15.45,-1.0625231533170731,51.627423153317075
132.125,-2.2083,51.1913,-9.19,-0.6320121539795407,51.823312153979536
132.2083,-2.2083,47.646,-0.87,-0.0598314008663983,47.7058314008664
118.0417,-2.2917,-21.8446,-1971.86,-135.60821392231742,113.76361392231742
118.125,-2.2917,-35.3458,-2144.49,-147.48027683216378,112.13447683216378
118.2083,-2.2917,-39.6367,-2181.11,-149.99869740656322,110.36199740656323
118.2917,-2.2917,-39.4377,-2152.37,-148.02219802621806,108.58449802621806
118.375,-2.2917,-34.9983,-2143.31,-147.3991261965059,112.4008261965059
118.4583,-2.2917,-26.2006,-2046.72,-140.75646526583301,114.555865265833
118.5417,-2.2917,-12.9949,-1888.37,-129.86646259089719,116.87156259089718
118.625,-2.2917,-17.428,-1832.89,-126.05100728047447,108.62300728047447
118.7083,-2.2917,-22.6914,-1796.76,-123.56628485139059,100.87488485139059
118.7917,-2.2917,-30.6577,-1748.58,-120.25286313444452,89.59516313444453
118.875,-2.2917,-41.0116,-1604.47,-110.34216982541389,69.33056982541389
118.9583,-2.2917,-49.0453,-1335.09,-91.81644250887322,42.771142508873226
119.0417,-2.2917,-42.8876,-724.15,-49.80104475563486,6.913444755634863
119.125,-2.2917,27.7711,-115.55,-7.946572839209567,35.71767283920957
121.875,-2.2917,-10.674,-290.53,-19.980249303120342,9.306249303120342
121.9583,-2.2917,-26.8981,-636.4,-43.76632587514469,16.868225875144688
122.0417,-2.2917,-30.9189,-945.73,-65.03948361078031,34.12058361078031
122.125,-2.2917,-28.1411,-1139.79,-78.38532459024381,50.24422459024381
122.2083,-2.2917,-18.978,-1107.46,-76.16193471666836,57.183934716668354
122.2917,-2.2917,-6.933,-1061.69,-73.01425285729474,66.08125285729474
122.375,-2.2917,4.1598,-1054.64,-72.5294121951015,76.6892121951015
122.4583,-2.2917,10.8867,-1031.09,-70.90983806820071,81.79653806820072
122.5417,-2.2917,12.1446,-1276.74,-87.80361234731652,99.94821234731651
122.625,-2.2917,24.9892,-1162.08,-79.91824634347601,104.90744634347601
122.7083,-2.2917,22.3141,-1414.98,-97.3106156298118,119.6247156298118
122.7917,-2.2917,26.3383,-1352.32,-93.00137933292845,119.33967933292845
122.875,-2.2917,64.0305,-731.28,-50.29138715583879,114.3218871558388
122.9583,-2.2917,80.2574,-410.67,-28.242484360694014,108.49988436069401
123.0417,-2.2917,68.0491,-806.95,-55.49534359671277,123.54444359671277
123.125,-2.2917,54.0779,-977.03,-67.19203860746796,121.26993860746796
123.2083,-2.2917,15.2438,-1814.52,-124.78767068976671,140.0314706897667
123.2917,-2.2917,-5.0187,-2487.61,-171.07723116007023,166.05853116007023
123.375,-2.2917,25.5631,-1299.86,-89.39361463240976,114.95671463240976
123.4583,-2.2917,40.335,-1111.17,-76.41707781691471,116.75207781691472
123.5417,-2.2917,8.3488,-2140.31,-147.19281102110455,155.54161102110456
123.625,-2.2917,-15.6618,-2766.43,-190.25216356187383,174.59036356187383
123.7083,-2.2917,-18.2588,-2982.99,-205.14536835684765,186.88656835684765
123.7917,-2.2917,-23.4843,-3363.72,-231.32882726703596,207.84452726703597
123.875,-2.2917,-27.4902,-3706.99,-254.93609735371246,227.44589735371244
123.9583,-2.2917,-32.1763,-3939.36,-270.9165831230515,238.7402831230515
124.0417,-2.2917,-20.0466,-3848.16,-264.6446017908497,244.5980017908497
124.125,-2.2917,18.6749,-3275.45,-225.25834708947622,243.93324708947623
124.2083,-2.2917,32.2522,-3198.54,-219.96911370943636,252.22131370943634
124.2917,-2.2917,23.902,-2715.44,-186.74549329730183,210.64749329730182
124.375,-2.2917,25.034,-2475.86,-170.26916338974817,195.30316338974816
124.4583,-2.2917,26.7586,-2056.18,-141.40704578559868,168.16564578559868
124.5417,-2.2917,24.7593,-1894.78,-130.3072893490048,155.0665893490048
124.625,-2.2917,9.5744,-2441.59,-167.91235636941315,177.48675636941314
124.7083,-2.2917,5.8368,-2533.42,-174.22766388844917,180.06446388844918
124.7917,-2.2917,25.0056,-2487.09,-171.04146986300066,196.04706986300067
124.875,-2.2917,47.3147,-2314.63,-159.18109814642702,206.49579814642703
124.9583,-2.2917,62.2243,-2620.01,-180.18260756778417,242.40690756778417
125.0417,-2.2917,61.0275,-3154.59,-216.94659638980625,277.9740963898063
125.125,-2.2917,68.4324,-2995.71,-206.02014470054948,274.4525447005495
125.2083,-2.2917,58.5498,-3276.72,-225.3456871803961,283.8954871803961
125.2917,-2.2917,49.9402,-3673.07,-252.60336043717427,302.5435604371743
125.375,-2.2917,33.109,-4336.56,-298.23271234619335,331.34171234619333
125.4583,-2.2917,3.0919,-4641.95,-319.23490948480185,322.32680948480186
125.5417,-2.2917,-18.2653,-5176.71,-356.011277217348,337.74597721734796
125.625,-2.2917,-31.3975,-5404.92,-371.7056726101305,340.3081726101305
125.7083,-2.2917,12.2818,-4925.91,-338.76332855379314,351.0451285537931
125.7917,-2.2917,103.2933,-2676.21,-184.0475785203032,287.3408785203032
125.875,-2.2917,187.1057,-1329.83,-91.45470323466948,278.5604032346695
126.0417,-2.2917,227.5312,-523.57,-36.00681212829904,263.53801212829904
126.125,-2.2917,106.3203,-2500.45,-171.96026011078806,278.2805601107881
126.2083,-2.2917,44.9352,-3825.79,-263.1061782996068,308.04137829960683
126.2917,-2.2917,47.1625,-3607.14,-248.0692405991034,295.23174059910343
126.375,-2.2917,66.0027,-3242.81,-223.01363798110927,289.01633798110925
126.4583,-2.2917,80.9752,-3207.19,-220.56398913184364,301.5391891318436
126.5417,-2.2917,94.6569,-3001.86,-206.4430908101223,301.0999908101223
126.625,-2.2917,97.2003,-2686.6,-184.7621167444433,281.9624167444433
126.7083,-2.2917,69.7329,-3195.99,-219.79374581034517,289.52664581034514
126.7917,-2.2917,64.2335,-3207.25,-220.56811543535167,284.80161543535166
126.875,-2.2917,53.8061,-3752.72,-258.0810283440807,311.88712834408074
126.9583,-2.2917,37.2927,-3823.39,-262.9411261592857,300.23382615928574
127.0417,-2.2917,44.9338,-3708.49,-255.03925494141313,299.9730549414131
127.125,-2.2917,60.4837,-3085.46,-212.19240703130725,272.67610703130725
127.2083,-2.2917,66.4282,-3196.07,-219.7992475483559,286.22744754835594
127.2917,-2.2917,62.8362,-3046.72,-209.52819039962415,272.36439039962414
127.375,-2.2917,49.1552,-2786.39,-191.6248471955443,240.7800471955443
127.4583,-2.2917,40.045,-2982.73,-205.12748770831288,245.17248770831287
127.5417,-2.2917,35.7011,-2861.39,-196.78272658057864,232.48382658057864
127.625,-2.2917,23.0255,-2674.78,-183.9492349533619,206.9747349533619
127.7083,-2.2917,-13.6905,-2840.07,-195.31651340072625,181.62601340072626
127.7917,-2.2917,-64.9468,-3148.7,-216.5415309287682,151.5947309287682
127.875,-2.2917,-111.9514,-3646.37,-250.76715537610204,138.81575537610203
127.9583,-2.2917,-139.118,-3720.73,-255.88102085705074,116.76302085705075
128.0417,-2.2917,-161.767,-3967.49,-272.85113175106505,111.08413175106506
128.125,-2.2917,-175.9499,-4199.07,-288.7772878575484,112.82738785754839
128.2083,-2.2917,-181.3437,-4138.28,-284.5966546866652,103.25295468666519
128.2917,-2.2917,-158.7339,-3779.76,-259.94061579169846,101.20671579169846
128.375,-2.2917,-129.9468,-3322.08,-228.4651726324649,98.51837263246492
128.4583,-2.2917,-100.2207,-3132.56,-215.4315552851088,115.2108552851088
128.5417,-2.2917,-71.9243,-2719.93,-187.05427834315256,115.12997834315256
128.625,-2.2917,-54.0105,-2495.6,-171.6267172438892,117.6162172438892
128.7083,-2.2917,-49.1192,-2284.43,-157.1041920473865,107.9849920473865
128.7917,-2.2917,-45.0205,-2197.76,-151.14374663004085,106.12324663004085
128.875,-2.2917,-44.9927,-2044.4,-140.59691486352264,95.60421486352264
128.9583,-2.2917,-35.6885,-1761.85,-121.16546392696993,85.47696392696994
129.0417,-2.2917,-18.8001,-1361.01,-93.59900562434109,74.79890562434109
129.125,-2.2917,25.4082,-791.98,-54.465830871459914,79.87403087145992
129.2083,-2.2917,44.4611,-550.78,-37.87809076918949,82.33919076918949
129.2917,-2.2917,19.2189,-1183.71,-81.40577875811992,100.62467875811993
129.375,-2.2917,3.4594,-1310.05,-90.0943985115231,93.5537985115231
129.4583,-2.2917,-3.8172,-1172.6,-80.6417248918835,76.8245248918835
129.5417,-2.2917,11.09,-986.4,-67.83642967197159,78.92642967197159
129.625,-2.2917,19.4962,-868.63,-59.737183602965004,79.233383602965
129.7083,-2.2917,27.9265,-777.03,-53.437693580709734,81.36419358070974
129.7917,-2.2917,34.602,-667.57,-45.909940547564965,80.51194054756496
129.875,-2.2917,37.0117,-571.51,-39.30372863121298,76.31542863121297
129.9583,-2.2917,39.8322,-563.43,-38.74805309213195,78.58025309213195
130.0417,-2.2917,51.8428,-476.93,-32.79929886805901,84.64209886805901
130.125,-2.2917,53.0301,-403.41,-27.74320163622269,80.77330163622268
130.2083,-2.2917,51.8638,-303.37,-20.86327825383822,72.72707825383822
130.2917,-2.2917,52.9416,-145.05,-9.975338730656407,62.91693873065641
130.375,-2.2917,60.1132,-131.29,-9.02903979281544,69.14223979281545
130.4583,-2.2917,49.1751,-117.82,-8.102684655263273,57.277784655263275
130.5417,-2.2917,53.5076,-93.55,-6.433594886266162,59.94119488626616
130.625,-2.2917,47.8488,-78.26,-5.3820752089704955,53.230875208970495
130.7083,-2.2917,55.3302,-99.18,-6.820779698769407,62.150979698769405
130.7917,-2.2917,59.1016,-109.02,-7.497493474085911,66.5990934740859
130.875,-2.2917,58.5922,-97.88,-6.731376456095478,65.32357645609548
130.9583,-2.2917,54.3744,-101.9,-7.007838791133318,61.38223879113332
131.0417,-2.2917,54.5508,-97.52,-6.706618635047313,61.257418635047316
131.125,-2.2917,51.1794,-86.94,-5.979013783131802,57.158413783131806
131.2083,-2.2917,47.0486,-89.35,-6.144753640704239,53.19335364070424
131.2917,-2.2917,44.9309,-81.17,-5.582200929109828,50.513100929109825
131.375,-2.2917,43.9574,-67.76,-4.659972095065688,48.61737209506569
131.4583,-2.2917,41.5128,-69.85,-4.803705000595311,46.31650500059531
131.5417,-2.2917,48.9398,-60.71,-4.175131432872461,53.11493143287246
131.625,-2.2917,57.9142,-58.5,-4.023145920326782,61.937345920326784
131.7083,-2.2917,54.9138,-55.16,-3.7934483583799197,58.70724835837992
131.7917,-2.2917,54.5118,-54.02,-3.715048591727398,58.226848591727396
131.875,-2.2917,49.9664,-37.07,-2.549367850709638,52.515767850709636
131.9583,-2.2917,50.0015,-28.24,-1.942113517778262,51.94361351777826
132.0417,-2.2917,47.765,-27.27,-1.8754049443984846,49.64040494439848
132.125,-2.2917,47.9738,-23.81,-1.6374547754355673,49.61125477543556
132.2083,-2.2917,46.7566,-18.33,-1.2605857217023917,48.01718572170239
132.2917,-2.2917,48.4645,-4.93,-0.3390446049095904,48.80354460490959
132.375,-2.2917,48.5483,-3.81,-0.26202027275974427,48.81032027275974
132.4583,-2.2917,50.5425,-7.56,-0.5199142420114611,51.06241424201146
132.5417,-2.2917,43.2614,-7.08,-0.48690381394724136,43.748303813947246
132.625,-2.2917,39.5117,-1.03,-0.07083487688780489,39.582534876887806
132.7917,-2.2917,41.0005,-9.98,-0.6863418168352358,41.68684181683524
132.875,-2.2917,36.6162,-11.44,-0.7867485355305708,37.40294853553057
132.9583,-2.2917,25.6725,-10.54,-0.7248539829101587,26.397353982910158
133.0417,-2.2917,22.1509,-33.78,-2.3231088750194653,24.474008875019464
133.125,-2.2917,-5.4067,-46.73,-3.2137027155020603,-2.1929972844979395
133.2083,-2.2917,-17.2273,-48.12,-3.30929541343803,-13.91800458656197
133.2917,-2.2917,-18.837,-38.8,-2.6683429351910966,-16.168657064808905
133.375,-2.2917,-22.019,-40.25,-2.768061936635094,-19.250938063364906
133.4583,-2.2917,-24.6966,-21.91,-1.5067884976813641,-23.189811502318637
133.5417,-2.2917,-43.3608,-16.33,-1.1230422714348094,-42.237757728565185
133.625,-2.2917,-43.2655,-12.48,-0.8582711296697136,-42.407228870330286
133.7083,-2.2917,-60.8659,-2.71,-0.186371375112574,-60.67952862488743
118.0417,-2.375,-6.917,-1706.55,-117.36238752707129,110.44538752707129
118.125,-2.375,-33.8288,-2175.72,-149.62801780809207,115.79921780809207
118.2083,-2.375,-39.9546,-2178.92,-149.84808732852022,109.89348732852022
118.2917,-2.375,-42.4264,-2153.64,-148.10953811713796,105.68313811713796
118.375,-2.375,-35.6386,-2122.92,-145.9968707210279,110.3582707210279
118.4583,-2.375,-26.2272,-2040.16,-140.30532274895535,114.07812274895535
118.5417,-2.375,-16.8846,-1933.24,-132.9522498976504,116.0676498976504
118.625,-2.375,-18.2185,-1875.37,-128.9724301641579,110.75393016415791
118.7083,-2.375,-23.3149,-1801.72,-123.9073926080542,100.59249260805419
118.7917,-2.375,-30.1515,-1697.09,-116.71180700730562,86.56030700730562
118.875,-2.375,-43.6749,-1564.44,-107.58923766830823,63.91433766830823
118.9583,-2.375,-54.6632,-1264.42,-86.95634469366821,32.29314469366821
119.0417,-2.375,-34.7968,-666.61,-45.84391969143652,11.04711969143652
119.125,-2.375,37.0501,-76.4,-5.254159800221644,42.304259800221644
121.875,-2.375,1.4826,-65.82,-4.526554948306133,6.009154948306133
121.9583,-2.375,-15.8851,-461.58,-31.74365288725532,15.85855288725532
122.0417,-2.375,-22.3059,-822.64,-56.57437196406195,34.26847196406195
122.125,-2.375,-24.7497,-1200.37,-82.55151569884887,57.80181569884887
122.2083,-2.375,-21.0181,-1357.06,-93.32735731006261,72.3092573100626
122.2917,-2.375,-6.7398,-1234.31,-84.88562804988975,78.14582804988974
122.375,-2.375,-2.9461,-1320.93,-90.84263488097875,87.89653488097875
122.4583,-2.375,-0.9565,-1387.69,-95.43383525091065,94.47733525091064
122.5417,-2.375,2.6782,-1511.83,-103.97115720901947,106.64935720901947
122.625,-2.375,-8.3521,-1693.82,-116.48692346611813,108.13482346611812
122.7083,-2.375,-10.2389,-1883.25,-129.5143513582122,119.2754513582122
122.7917,-2.375,0.6014,-1809.15,-124.41836652579826,125.01976652579826
122.875,-2.375,26.9931,-1403.65,-96.53143198404595,123.52453198404595
122.9583,-2.375,51.0169,-1316.95,-90.56892341494625,141.58582341494625
123.0417,-2.375,47.6194,-1500.81,-103.21329279804509,150.8326927980451
123.125,-2.375,19.3465,-1807.95,-124.33584045563771,143.6823404556377
123.2083,-2.375,-8.3669,-2511.97,-172.75251038432936,164.38561038432937
123.2917,-2.375,-11.5639,-2752.15,-189.27010332696332,177.70620332696333
123.375,-2.375,-19.1414,-2639.52,-181.52434392514442,162.38294392514442
123.4583,-2.375,-50.0297,-3420.9,-235.26119451018616,185.23149451018617
123.5417,-2.375,-63.4643,-4061.46,-279.3136107618874,215.84931076188738
123.625,-2.375,-65.898,-4182.76,-287.6556210206163,221.7576210206163
123.7083,-2.375,-56.6827,-4177.54,-287.2966326154179,230.61393261541787
123.7917,-2.375,-45.8626,-4309.51,-296.3724371813243,250.50983718132431
123.875,-2.375,-52.868,-4617.16,-317.53005841873517,264.66205841873517
123.9583,-2.375,-50.2888,-4789.41,-329.37598807303067,279.0871880730307
124.0417,-2.375,-43.9198,-4859.37,-334.1872579633907,290.2674579633907
124.125,-2.375,-16.1352,-4301.2,-295.8009441454625,279.6657441454625
124.2083,-2.375,-2.2352,-4040.43,-277.8673413823238,275.63214138232377
124.2917,-2.375,-11.3767,-4067.66,-279.73999545771693,268.36329545771696
124.375,-2.375,-18.7645,-4257.74,-292.8121249711479,274.0476249711479
124.4583,-2.375,-17.7562,-2854.94,-196.33914895346572,178.58294895346572
124.5417,-2.375,-20.569,-2742.24,-188.58857553088743,168.01957553088744
124.625,-2.375,-21.537,-2733.5,-187.98751065321812,166.45051065321812
124.7083,-2.375,-14.407,-2902.32,-199.59755329030475,185.19055329030473
124.7917,-2.375,5.4407,-2903.4,-199.67182675344924,205.11252675344923
124.875,-2.375,20.0281,-2763.62,-190.0589150142479,210.0870150142479
124.9583,-2.375,43.8329,-3327.18,-228.81590843064723,272.64880843064725
125.0417,-2.375,50.5459,-4137.04,-284.51137774749935,335.05727774749937
125.125,-2.375,58.9765,-3734.45,-256.82456892588635,315.80106892588634
125.2083,-2.375,53.178,-3739.38,-257.16361353079594,310.34161353079594
125.2917,-2.375,56.1296,-4030.73,-277.200255648526,333.329855648526
125.375,-2.375,41.2932,-4485.89,-308.50239406042243,349.79559406042245
